manuscript,plate,frag,side,label,publication,publication_number,image_identifier,image_url
4Q317,900,28,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:74,ebd451577a5b12c10c8fdb360e2f6bf36476b236cdcd55a09a1d0a5e6403d5e1,https://iaa.iiifhosting.com/iiif/ebd451577a5b12c10c8fdb360e2f6bf36476b236cdcd55a09a1d0a5e6403d5e1
4Q317,900,28,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:74,b0fb1aa2488a60c9057f02853bf042752bb701fe4fa9fb2306a3f99a36755f34,https://iaa.iiifhosting.com/iiif/b0fb1aa2488a60c9057f02853bf042752bb701fe4fa9fb2306a3f99a36755f34
4Q317,900,28,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:74,c2183f58a26698651265b671bb59febfd80ee2afb6f0a2798d3dbd01f77833e,https://iaa.iiifhosting.com/iiif/c2183f58a26698651265b671bb59febfd80ee2afb6f0a2798d3dbd01f77833e
4Q317,900,28,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:74,9f746069288476746776657e7e73d4de34e1961517a45fbfba065ca06a4e6c54,https://iaa.iiifhosting.com/iiif/9f746069288476746776657e7e73d4de34e1961517a45fbfba065ca06a4e6c54
4Q317,900,3,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:53,44753200daa27d7fd04d260cd2659e09db6ce030177d9d7e3e1f83554290af25,https://iaa.iiifhosting.com/iiif/44753200daa27d7fd04d260cd2659e09db6ce030177d9d7e3e1f83554290af25
4Q317,900,3,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:53,6bbeafc6a98f7a23111a15b0f00642e78932bc6eaeef020412f392576248709d,https://iaa.iiifhosting.com/iiif/6bbeafc6a98f7a23111a15b0f00642e78932bc6eaeef020412f392576248709d
4Q317,900,3,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:53,dddb752ee1fce1338528392e8c624a13da8567060f33b609299f8eb668d0a8a9,https://iaa.iiifhosting.com/iiif/dddb752ee1fce1338528392e8c624a13da8567060f33b609299f8eb668d0a8a9
4Q317,900,3,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:53,74a2577ab4321c8c83d76d3afae4903ac7c68cc0aa5c8bb96cbc1b9933067c38,https://iaa.iiifhosting.com/iiif/74a2577ab4321c8c83d76d3afae4903ac7c68cc0aa5c8bb96cbc1b9933067c38
4Q317,900,31,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:76,3a449de23e157dbfc13ddd23830c81f1913fec9316a68f54d46873d89a096bd3,https://iaa.iiifhosting.com/iiif/3a449de23e157dbfc13ddd23830c81f1913fec9316a68f54d46873d89a096bd3
4Q317,900,31,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:76,749f2e9df780b81727464fd79bc60c4b0dc9b1d6fb18083804ee0d26f87c2be4,https://iaa.iiifhosting.com/iiif/749f2e9df780b81727464fd79bc60c4b0dc9b1d6fb18083804ee0d26f87c2be4
4Q317,900,31,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:76,bc3afb7b860b8f0d1ecb3afa8c3fcace1c117346051c958b974b68b476316959,https://iaa.iiifhosting.com/iiif/bc3afb7b860b8f0d1ecb3afa8c3fcace1c117346051c958b974b68b476316959
4Q317,900,31,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:76,bf88c6b74940db369b2ee1104f2430f36f53b86d6d7812efd6166fc17658dd4a,https://iaa.iiifhosting.com/iiif/bf88c6b74940db369b2ee1104f2430f36f53b86d6d7812efd6166fc17658dd4a
4Q317,900,32,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:77,207127704644978ce7768ce18a422114a84976cebc19d48fc584851829d962ef,https://iaa.iiifhosting.com/iiif/207127704644978ce7768ce18a422114a84976cebc19d48fc584851829d962ef
4Q317,900,32,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:77,500fc76b7fbdb8d77799c23aaa7b947423a068ec06929db763ced8ab2aff2bd4,https://iaa.iiifhosting.com/iiif/500fc76b7fbdb8d77799c23aaa7b947423a068ec06929db763ced8ab2aff2bd4
4Q317,900,32,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:77,20eb7ffbdcb591945150b51281008ee5aa73f41547900f77f88cb30be551dd5a,https://iaa.iiifhosting.com/iiif/20eb7ffbdcb591945150b51281008ee5aa73f41547900f77f88cb30be551dd5a
4Q317,900,32,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:77,422ea009faedc1ca75a24772c167002a212f5e7066bedb6a3ad64d677c25b1d9,https://iaa.iiifhosting.com/iiif/422ea009faedc1ca75a24772c167002a212f5e7066bedb6a3ad64d677c25b1d9
4Q317,900,4,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:49,eb125ded655ea9784ed1062ba59c0d5d8dcdfe1d0d79d73cba475154ae9724e8,https://iaa.iiifhosting.com/iiif/eb125ded655ea9784ed1062ba59c0d5d8dcdfe1d0d79d73cba475154ae9724e8
4Q317,900,4,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:49,bf766fbe5ac70b0051dfb47053e2873782ef51b4cb73461118c34e65c3c58600,https://iaa.iiifhosting.com/iiif/bf766fbe5ac70b0051dfb47053e2873782ef51b4cb73461118c34e65c3c58600
4Q317,900,4,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:49,9ba57b715454ddf6eb742e595145af642d3ad263f5575c53469f74f8a7cc262f,https://iaa.iiifhosting.com/iiif/9ba57b715454ddf6eb742e595145af642d3ad263f5575c53469f74f8a7cc262f
4Q317,900,4,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:49,7cd0b5bdcd24c5679b37924bd9c9df05a880d394f56a0fc1a44671cfe034c5e4,https://iaa.iiifhosting.com/iiif/7cd0b5bdcd24c5679b37924bd9c9df05a880d394f56a0fc1a44671cfe034c5e4
4Q317,900,5,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:51,6ca70bff14f8beaec03891df93d82c2f8beea00a373420b38bedf12d02c929ad,https://iaa.iiifhosting.com/iiif/6ca70bff14f8beaec03891df93d82c2f8beea00a373420b38bedf12d02c929ad
4Q317,900,5,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:51,699940b5d79ff3380a248ade3fa9627e0474ad3a3965ac714bd66534de8d8cc1,https://iaa.iiifhosting.com/iiif/699940b5d79ff3380a248ade3fa9627e0474ad3a3965ac714bd66534de8d8cc1
4Q317,900,5,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:51,504929c0ca4f35aae7ac276389b88fc59838e6352951bc2ec09685d5b95cb519,https://iaa.iiifhosting.com/iiif/504929c0ca4f35aae7ac276389b88fc59838e6352951bc2ec09685d5b95cb519
4Q317,900,5,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:51,c387c266c75e33682167dbde99573be83549573f6ed54189b87d45b60d010abf,https://iaa.iiifhosting.com/iiif/c387c266c75e33682167dbde99573be83549573f6ed54189b87d45b60d010abf
4Q317,900,6,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:48,c5590d7c125e827211efacaea2b7d66dfab08b0de19ba401d6c684358bebb17f,https://iaa.iiifhosting.com/iiif/c5590d7c125e827211efacaea2b7d66dfab08b0de19ba401d6c684358bebb17f
4Q317,900,6,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:48,4412e35b0e68e8ed178933172bc9eced16edfe9155766c482dc6ca2c0943a01b,https://iaa.iiifhosting.com/iiif/4412e35b0e68e8ed178933172bc9eced16edfe9155766c482dc6ca2c0943a01b
4Q317,900,6,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:48,23201fc2490a32c596e402a5c59483e217801e21e62aa30b06f45993952c3714,https://iaa.iiifhosting.com/iiif/23201fc2490a32c596e402a5c59483e217801e21e62aa30b06f45993952c3714
4Q317,900,6,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:48,ca3a4888825ab0e1560ab79ab8c82252497610934f15df6232a35ae945c8537a,https://iaa.iiifhosting.com/iiif/ca3a4888825ab0e1560ab79ab8c82252497610934f15df6232a35ae945c8537a
4Q317,900,7,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:47,7d52611f0ff360c08fb8ed0d80cbe102f0f33fb2f2493a8549af7d6abca82560,https://iaa.iiifhosting.com/iiif/7d52611f0ff360c08fb8ed0d80cbe102f0f33fb2f2493a8549af7d6abca82560
4Q317,900,7,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:47,6bd8d16be682e698b207c0161697c5c6764a921e34596ba614aed3412957b30e,https://iaa.iiifhosting.com/iiif/6bd8d16be682e698b207c0161697c5c6764a921e34596ba614aed3412957b30e
4Q317,900,7,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:47,7b60b897f004ae27160e575ebdb6056e640248f21ccf1f88a123af3458f3aeb2,https://iaa.iiifhosting.com/iiif/7b60b897f004ae27160e575ebdb6056e640248f21ccf1f88a123af3458f3aeb2
4Q317,900,7,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:47,f85526548010ff2147e6778046c40fac06e724a790a107a4e0efcd81853918b8,https://iaa.iiifhosting.com/iiif/f85526548010ff2147e6778046c40fac06e724a790a107a4e0efcd81853918b8
4Q317,900,8,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:55,5e1c47ded500ef01ffe52852ca64125fbc3bf500ad1e2cd5155047760eca8379,https://iaa.iiifhosting.com/iiif/5e1c47ded500ef01ffe52852ca64125fbc3bf500ad1e2cd5155047760eca8379
4Q317,900,8,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:55,6bd58c4a32450137f4fec9684889f970266392c0e370744e0f5bae7f0a572448,https://iaa.iiifhosting.com/iiif/6bd58c4a32450137f4fec9684889f970266392c0e370744e0f5bae7f0a572448
4Q317,900,8,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:55,f7074d175f41f710a025156cb07ae4aa390889e9fdda65cfb50bf2b003f519b7,https://iaa.iiifhosting.com/iiif/f7074d175f41f710a025156cb07ae4aa390889e9fdda65cfb50bf2b003f519b7
4Q317,900,8,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:55,b4ef95c43bdf411dc5a820a94844bf3ed881a7086d347e3d8df5febbe0c867b3,https://iaa.iiifhosting.com/iiif/b4ef95c43bdf411dc5a820a94844bf3ed881a7086d347e3d8df5febbe0c867b3
4Q317,900,9,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:57,8ef83a0c28a04091f8c0d729854375bbd4891d7685908cd71636351366387215,https://iaa.iiifhosting.com/iiif/8ef83a0c28a04091f8c0d729854375bbd4891d7685908cd71636351366387215
4Q317,900,9,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:57,73f902f0b1a714287477dbfb0057c729a7a1d509bab5e1b2e28192ba5fcf0a4c,https://iaa.iiifhosting.com/iiif/73f902f0b1a714287477dbfb0057c729a7a1d509bab5e1b2e28192ba5fcf0a4c
4Q317,900,9,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:57,3877896e4cfee41d31921741aa6032c871c603f0081f0f23bea069aaa4d88032,https://iaa.iiifhosting.com/iiif/3877896e4cfee41d31921741aa6032c871c603f0081f0f23bea069aaa4d88032
4Q317,900,9,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVIII:57,50f9a3f12e7412f4e945756ba3c4428dbb9c89f7a083316f3337eff831505b20,https://iaa.iiifhosting.com/iiif/50f9a3f12e7412f4e945756ba3c4428dbb9c89f7a083316f3337eff831505b20
4Q317,902,1,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:10,5403ae7cbfebc616ae8f2923e4823f598ae0633ae8aa5b36e87f087a9bca4ef7,https://iaa.iiifhosting.com/iiif/5403ae7cbfebc616ae8f2923e4823f598ae0633ae8aa5b36e87f087a9bca4ef7
4Q317,902,1,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:10,9ea4390fc80980fb65d19a4136f7fc9603078cbc893d298d251eefe88ac68ae1,https://iaa.iiifhosting.com/iiif/9ea4390fc80980fb65d19a4136f7fc9603078cbc893d298d251eefe88ac68ae1
4Q317,902,1,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:10,813432feb673469ebacb0338ee782529075988cd57015d172c5929ab2a6784d4,https://iaa.iiifhosting.com/iiif/813432feb673469ebacb0338ee782529075988cd57015d172c5929ab2a6784d4
4Q317,902,1,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:10,495a832c410cefabf2cdc533bcd633b4972b34f6dd7d1fa54b92b02643ea23c,https://iaa.iiifhosting.com/iiif/495a832c410cefabf2cdc533bcd633b4972b34f6dd7d1fa54b92b02643ea23c
4Q317,902,10,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:18,1ec673e2fb21ed590a68e2638a2b296f18c4c4ea26f96df620b68987a826e210,https://iaa.iiifhosting.com/iiif/1ec673e2fb21ed590a68e2638a2b296f18c4c4ea26f96df620b68987a826e210
4Q317,902,10,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:18,f800f9602e6fe841ad2dbd0d289092afdfc52f6eee4b33ea30c71642f0088c1a,https://iaa.iiifhosting.com/iiif/f800f9602e6fe841ad2dbd0d289092afdfc52f6eee4b33ea30c71642f0088c1a
4Q317,902,10,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:18,4394436fb33d2ba41457bd9d1c276476f228b6923d41f3559915a0e892f97bc2,https://iaa.iiifhosting.com/iiif/4394436fb33d2ba41457bd9d1c276476f228b6923d41f3559915a0e892f97bc2
4Q317,902,10,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:18,fe4e97861327d020a849ca6d243ad644d62453c871268e3ff2de9c61d8fcad48,https://iaa.iiifhosting.com/iiif/fe4e97861327d020a849ca6d243ad644d62453c871268e3ff2de9c61d8fcad48
4Q317,902,11,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:19,7dbff6dae299749668d75ab8af55508fe4b74f49dc1a85268d1744c5262f818e,https://iaa.iiifhosting.com/iiif/7dbff6dae299749668d75ab8af55508fe4b74f49dc1a85268d1744c5262f818e
4Q317,902,11,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:19,67adc8b64b07183f0bb3d2c88adcb88d6f35ab4da15088dcb7631fad616ddf55,https://iaa.iiifhosting.com/iiif/67adc8b64b07183f0bb3d2c88adcb88d6f35ab4da15088dcb7631fad616ddf55
4Q317,902,11,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:19,4db26d58319ad2a29497632a479039e68f854413cfea212fb2f3802191803504,https://iaa.iiifhosting.com/iiif/4db26d58319ad2a29497632a479039e68f854413cfea212fb2f3802191803504
4Q317,902,11,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:19,cbace3a178ed90afa215b019e5c961967ba87bf8e09dd59dc5acf81093567a6f,https://iaa.iiifhosting.com/iiif/cbace3a178ed90afa215b019e5c961967ba87bf8e09dd59dc5acf81093567a6f
4Q317,902,12,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:17,930a78575134c4bc009b0dbb7dd741973e0a8bf18daad21f878d1cb991890984,https://iaa.iiifhosting.com/iiif/930a78575134c4bc009b0dbb7dd741973e0a8bf18daad21f878d1cb991890984
4Q317,902,12,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:17,164ce913164ecb4c1d60b39a4ebc56364eb25455a4fcf5a80527511fdb0d2b2d,https://iaa.iiifhosting.com/iiif/164ce913164ecb4c1d60b39a4ebc56364eb25455a4fcf5a80527511fdb0d2b2d
4Q317,902,12,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:17,2b253b57adaf6087dc0436ffdee72ed5195a9b6f8a8bc0f596fb3fa9d15d0f0c,https://iaa.iiifhosting.com/iiif/2b253b57adaf6087dc0436ffdee72ed5195a9b6f8a8bc0f596fb3fa9d15d0f0c
4Q317,902,12,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:17,3f7eb33e09f5359632da7f95952d5e6cb12a5251995a1aad0fd90d0bd062f1e5,https://iaa.iiifhosting.com/iiif/3f7eb33e09f5359632da7f95952d5e6cb12a5251995a1aad0fd90d0bd062f1e5
4Q317,902,13,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:20,6e525676ec379d86f93281cf4b4bdbcd2807a8e8e7eb14fc2bcf9c13613d588b,https://iaa.iiifhosting.com/iiif/6e525676ec379d86f93281cf4b4bdbcd2807a8e8e7eb14fc2bcf9c13613d588b
4Q317,902,13,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:20,57a7b36bef7769d0f89b09ff91da8d7d9143187d268ff049a664732a11c0b5d0,https://iaa.iiifhosting.com/iiif/57a7b36bef7769d0f89b09ff91da8d7d9143187d268ff049a664732a11c0b5d0
4Q317,902,13,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:20,1efc3fa7c021d54b02fc3e593c463075c310c218c3d7583cf8307cb35c384ff0,https://iaa.iiifhosting.com/iiif/1efc3fa7c021d54b02fc3e593c463075c310c218c3d7583cf8307cb35c384ff0
4Q317,902,13,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:20,677f5ed224d217716df9cd42f65938f79d8c723409b37248e776da83ab55c781,https://iaa.iiifhosting.com/iiif/677f5ed224d217716df9cd42f65938f79d8c723409b37248e776da83ab55c781
4Q317,902,14,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:21,1be0f0573dd73105bef97e86416b917afbf3de93e71eb1c065252f2c7be26ead,https://iaa.iiifhosting.com/iiif/1be0f0573dd73105bef97e86416b917afbf3de93e71eb1c065252f2c7be26ead
4Q317,902,14,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:21,50e0740f0d34ff79fbc2573ac93948657b4627b562254cc638f9c61de26d31c0,https://iaa.iiifhosting.com/iiif/50e0740f0d34ff79fbc2573ac93948657b4627b562254cc638f9c61de26d31c0
4Q317,902,14,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:21,e1e50a1731ff01915dd81aac035e08c8fae03a357314965c5ad98c16df92aecd,https://iaa.iiifhosting.com/iiif/e1e50a1731ff01915dd81aac035e08c8fae03a357314965c5ad98c16df92aecd
4Q317,902,14,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:21,b66aed2e338fabaf781af3ce625316984abfcd1e9b34f0b0503c4ad2214008e5,https://iaa.iiifhosting.com/iiif/b66aed2e338fabaf781af3ce625316984abfcd1e9b34f0b0503c4ad2214008e5
4Q317,902,15,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:23,5b35dceecb405cca48f14189551cdce86cd8cd8e75805a25558302dfafdbb6e2,https://iaa.iiifhosting.com/iiif/5b35dceecb405cca48f14189551cdce86cd8cd8e75805a25558302dfafdbb6e2
4Q317,902,15,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:23,b8df03db3696a19ad9ee2232785a5b5b13050fff93dc0da751f0a7db1fffd6b7,https://iaa.iiifhosting.com/iiif/b8df03db3696a19ad9ee2232785a5b5b13050fff93dc0da751f0a7db1fffd6b7
4Q317,902,15,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:23,4aa9cf9ac381f507c4e91343b08f02d5426c8f123e1a761d736a7deb10a1a475,https://iaa.iiifhosting.com/iiif/4aa9cf9ac381f507c4e91343b08f02d5426c8f123e1a761d736a7deb10a1a475
4Q317,902,15,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:23,8393cefbc322f8b1bfdb6291ae58e4691385c7b094b63bc09be6f346a0bd2569,https://iaa.iiifhosting.com/iiif/8393cefbc322f8b1bfdb6291ae58e4691385c7b094b63bc09be6f346a0bd2569
4Q317,902,16,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:22,32acac590178ee1783cee73d8836d0c613bc65263ac175cfb62845c5a2e10a17,https://iaa.iiifhosting.com/iiif/32acac590178ee1783cee73d8836d0c613bc65263ac175cfb62845c5a2e10a17
4Q317,902,16,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:22,538b0521a4f3989079f58a3f1e352f1c3b74b53092811a331b67ce1aed058c90,https://iaa.iiifhosting.com/iiif/538b0521a4f3989079f58a3f1e352f1c3b74b53092811a331b67ce1aed058c90
4Q317,902,16,verso,Full Spectrum Color-Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:22,5c01a2bbaa47cce7193ca8451f620ff3fdbc48b0de5cfd035a071dab77cd74ab,https://iaa.iiifhosting.com/iiif/5c01a2bbaa47cce7193ca8451f620ff3fdbc48b0de5cfd035a071dab77cd74ab
4Q317,902,16,verso,Near Infra-Red (NIR) -Verso,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:22,dad5415efcd5fa0768b634c963db91f7f95512bb9b2fa9fd65975e9e4fd3492d,https://iaa.iiifhosting.com/iiif/dad5415efcd5fa0768b634c963db91f7f95512bb9b2fa9fd65975e9e4fd3492d
4Q317,902,2,recto,Full Spectrum Color-Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:9,9ca36682c7f0c93e3d0db73cdf28509c587fc56f00c95d863ebccf9d9ce0305b,https://iaa.iiifhosting.com/iiif/9ca36682c7f0c93e3d0db73cdf28509c587fc56f00c95d863ebccf9d9ce0305b
4Q317,902,2,recto,Near Infra-Red (NIR) -Recto,"Milik 1976. BE : 68-69.
Pfann 2001. DJD 28: pls. LII-LVIII.",DJD28 pl.LVI:9,3722a6f1eec892724cefd7802d8300be8c415536f5d1d605a579566fc24e8756,https://iaa.iiifhosting.com/iiif/3722a6f1eec892724cefd7802d8300be8c415536f5d1d605a579566fc24e8756
